"Method","E_const","DP_const","R_const","Threads","Attempt","Image","Time"
seam-carving-omp-opt,5000,500,100,16,0,valve.png, 0.236012 s
seam-carving-omp-opt,5000,500,100,16,0,720x480.png, 0.273935 s
seam-carving-omp-opt,5000,500,100,16,0,7680x4320.png, 13.738471 s
seam-carving-omp-opt,5000,500,100,16,0,1920x1200.png, 0.944064 s
seam-carving-omp-opt,5000,500,100,16,0,1024x768.png, 0.466051 s
seam-carving-omp-opt,5000,500,100,16,0,3840x2160.png, 3.554721 s
seam-carving-omp-opt,5000,500,100,16,0,test.png, 0.389729 s
seam-carving-omp-opt,5000,500,500,16,0,valve.png, 0.288139 s
seam-carving-omp-opt,5000,500,500,16,0,720x480.png, 0.339985 s
seam-carving-omp-opt,5000,500,500,16,0,7680x4320.png, 14.574219 s
seam-carving-omp-opt,5000,500,500,16,0,1920x1200.png, 1.158695 s
seam-carving-omp-opt,5000,500,500,16,0,1024x768.png, 0.748395 s
seam-carving-omp-opt,5000,500,500,16,0,3840x2160.png, 4.460994 s
seam-carving-omp-opt,5000,500,500,16,0,test.png, 0.598659 s
seam-carving-omp-opt,5000,500,1000,16,0,valve.png, 0.285733 s
seam-carving-omp-opt,5000,500,1000,16,0,720x480.png, 0.341060 s
seam-carving-omp-opt,5000,500,1000,16,0,7680x4320.png, 15.835969 s
seam-carving-omp-opt,5000,500,1000,16,0,1920x1200.png, 1.340742 s
seam-carving-omp-opt,5000,500,1000,16,0,1024x768.png, 0.747401 s
seam-carving-omp-opt,5000,500,1000,16,0,3840x2160.png, 5.351203 s
seam-carving-omp-opt,5000,500,1000,16,0,test.png, 0.583299 s
seam-carving-omp-opt,5000,500,5000,16,0,valve.png, 0.286705 s
seam-carving-omp-opt,5000,500,5000,16,0,720x480.png, 0.345388 s
seam-carving-omp-opt,5000,500,5000,16,0,7680x4320.png, 23.747348 s
seam-carving-omp-opt,5000,500,5000,16,0,1920x1200.png, 1.353655 s
seam-carving-omp-opt,5000,500,5000,16,0,1024x768.png, 0.732755 s
seam-carving-omp-opt,5000,500,5000,16,0,3840x2160.png, 7.075192 s
seam-carving-omp-opt,5000,500,5000,16,0,test.png, 0.585373 s
seam-carving-omp-opt,5000,1000,100,16,0,valve.png, 0.227973 s
seam-carving-omp-opt,5000,1000,100,16,0,720x480.png, 0.276816 s
seam-carving-omp-opt,5000,1000,100,16,0,7680x4320.png, 13.532239 s
seam-carving-omp-opt,5000,1000,100,16,0,1920x1200.png, 1.022123 s
seam-carving-omp-opt,5000,1000,100,16,0,1024x768.png, 0.460019 s
seam-carving-omp-opt,5000,1000,100,16,0,3840x2160.png, 3.417924 s
seam-carving-omp-opt,5000,1000,100,16,0,test.png, 0.396014 s
seam-carving-omp-opt,5000,1000,500,16,0,valve.png, 0.389723 s
seam-carving-omp-opt,5000,1000,500,16,0,720x480.png, 0.338361 s
seam-carving-omp-opt,5000,1000,500,16,0,7680x4320.png, 14.366403 s
seam-carving-omp-opt,5000,1000,500,16,0,1920x1200.png, 1.259138 s
seam-carving-omp-opt,5000,1000,500,16,0,1024x768.png, 0.742812 s
seam-carving-omp-opt,5000,1000,500,16,0,3840x2160.png, 4.260464 s
seam-carving-omp-opt,5000,1000,500,16,0,test.png, 0.579492 s
seam-carving-omp-opt,5000,1000,1000,16,0,valve.png, 0.283951 s
seam-carving-omp-opt,5000,1000,1000,16,0,720x480.png, 0.349117 s
seam-carving-omp-opt,5000,1000,1000,16,0,7680x4320.png, 15.870986 s
seam-carving-omp-opt,5000,1000,1000,16,0,1920x1200.png, 1.448455 s
seam-carving-omp-opt,5000,1000,1000,16,0,1024x768.png, 0.739076 s
seam-carving-omp-opt,5000,1000,1000,16,0,3840x2160.png, 5.367928 s
seam-carving-omp-opt,5000,1000,1000,16,0,test.png, 0.591175 s
seam-carving-omp-opt,5000,1000,5000,16,0,valve.png, 0.276201 s
seam-carving-omp-opt,5000,1000,5000,16,0,720x480.png, 0.343029 s
seam-carving-omp-opt,5000,1000,5000,16,0,7680x4320.png, 23.829784 s
seam-carving-omp-opt,5000,1000,5000,16,0,1920x1200.png, 1.390668 s
seam-carving-omp-opt,5000,1000,5000,16,0,1024x768.png, 0.735614 s
seam-carving-omp-opt,5000,1000,5000,16,0,3840x2160.png, 7.398625 s
seam-carving-omp-opt,5000,1000,5000,16,0,test.png, 0.604681 s
seam-carving-omp-opt,5000,5000,100,16,0,valve.png, 0.227731 s
seam-carving-omp-opt,5000,5000,100,16,0,720x480.png, 0.268893 s
seam-carving-omp-opt,5000,5000,100,16,0,7680x4320.png, 15.260322 s
seam-carving-omp-opt,5000,5000,100,16,0,1920x1200.png, 1.026436 s
seam-carving-omp-opt,5000,5000,100,16,0,1024x768.png, 0.460720 s
seam-carving-omp-opt,5000,5000,100,16,0,3840x2160.png, 4.272564 s
seam-carving-omp-opt,5000,5000,100,16,0,test.png, 0.397152 s
seam-carving-omp-opt,5000,5000,500,16,0,valve.png, 0.287007 s
seam-carving-omp-opt,5000,5000,500,16,0,720x480.png, 0.339689 s
seam-carving-omp-opt,5000,5000,500,16,0,7680x4320.png, 16.301367 s
seam-carving-omp-opt,5000,5000,500,16,0,1920x1200.png, 1.264537 s
seam-carving-omp-opt,5000,5000,500,16,0,1024x768.png, 0.726956 s
seam-carving-omp-opt,5000,5000,500,16,0,3840x2160.png, 4.730817 s
seam-carving-omp-opt,5000,5000,500,16,0,test.png, 0.595495 s
seam-carving-omp-opt,5000,5000,1000,16,0,valve.png, 0.281253 s
seam-carving-omp-opt,5000,5000,1000,16,0,720x480.png, 0.354255 s
seam-carving-omp-opt,5000,5000,1000,16,0,7680x4320.png, 17.709666 s
seam-carving-omp-opt,5000,5000,1000,16,0,1920x1200.png, 1.429060 s
seam-carving-omp-opt,5000,5000,1000,16,0,1024x768.png, 0.721961 s
seam-carving-omp-opt,5000,5000,1000,16,0,3840x2160.png, 5.862319 s
seam-carving-omp-opt,5000,5000,1000,16,0,test.png, 0.579271 s
seam-carving-omp-opt,5000,5000,5000,16,0,valve.png, 0.275613 s
seam-carving-omp-opt,5000,5000,5000,16,0,720x480.png, 0.337252 s
seam-carving-omp-opt,5000,5000,5000,16,0,7680x4320.png, 26.335639 s
seam-carving-omp-opt,5000,5000,5000,16,0,1920x1200.png, 1.437970 s
seam-carving-omp-opt,5000,5000,5000,16,0,1024x768.png, 0.740195 s
seam-carving-omp-opt,5000,5000,5000,16,0,3840x2160.png, 8.136482 s
seam-carving-omp-opt,5000,5000,5000,16,0,test.png, 0.574451 s
